"Year","State_Province","Add_LIB_proj_tonnes","Add_LIB_15_tonnes","Tonnes_Prod_proj_down","Tonnes_Prod_15_down","Tonnes_Prod_proj_mid","Tonnes_Prod_15_mid","Recycle_Batt_Proj","Recycle_Batt_15","Cumulative_black_mass_cap","Cumulative_refining_cap"
2025,"UT",10079.578891199,9654.61136458475,0,0,0,0,42.3989527232993,42.3989527232993,0,0
2025,"VA",25925.7244072582,24837.8953431446,8084.29657792166,8084.29657792166,0,0,69.3886190003722,69.3886190003722,0,0
2025,"VT",1799.55568503504,1724.53543726928,0,0,0,0,14.4731880297108,14.4731880297108,0,0
2025,"WA",25042.7630722393,23962.145740505,0,0,0,0,198.858235871842,198.858235871842,0,0
2025,"WI",14603.4492164511,14026.6433894931,0,0,0,0,34.345058368944,34.345058368944,0,0
2025,"WV",4088.43896945543,3928.62581284953,0,0,0,0,3.42867429426353,3.42867429426353,0,0
2025,"WY",1668.59252469516,1594.69864056614,0,0,0,0,0.89633173126344,0.89633173126344,0,0
2025,"YT",88.6798953464894,83.7274823394622,0,0,0,0,0,0,0,0
2026,"AB",12888.6821498407,11515.9028607046,0,0,0,0,44.1471529789855,43.9473685507715,0,0
2026,"AK",2375.50163555171,2190.21316002722,0,0,0,0,14.253681464176,14.1987872909954,0,0
2026,"AL",17640.5840653833,16218.908121537,133390.893535707,133390.893535707,0,0,54.9342618749969,54.7282839043385,0,0
2026,"AR",9596.62296423936,8833.72106526934,0,0,0,0,32.2407481238617,32.0842323331759,0,0
2026,"AZ",27803.7504056445,25520.4422869044,36682.4957223196,36682.4957223196,0,0,188.369535408828,188.018084554904,9100,0
2026,"BC",11224.0394489817,10090.0238281119,0,0,0,0,190.190542606895,189.994883472508,0,0
2026,"CA",152861.707549816,140550.380034889,441515.938428371,441515.938428371,14469.8979724621,13249.3287054889,2596.74121945538,2592.29494877856,45823.36185,45823.36185
2026,"CO",28232.2966157621,25692.8701455832,0,0,2235.30864662134,2046.75520682115,182.564759342687,182.177623951858,0,0
2026,"CT",12273.6145693196,11312.831531854,0,0,0,0,77.2256632600588,77.0464790263004,0,0
2026,"DC",1896.28382785037,1770.78431515096,0,0,0,0,24.6653894150671,24.6269701425146,0,0
2026,"DE",4394.51498445152,4020.39092469393,0,0,0,0,25.4220864690369,25.3122981226756,0,0
2026,"FL",75818.236477933,69921.3998409431,0,0,4470.61729324268,4093.5104136423,479.744697990814,478.945024030437,15,0
2026,"GA",39844.9348774037,36614.2064656974,270823.935360376,270823.935360376,29208.0329825189,26744.2680357964,307.976444885102,307.531680585445,22000,12000
2026,"HI",5193.40201532085,4775.92831765299,0,0,0,0,83.6681709360966,83.554923782939,0,0
2026,"IA",11137.3688685335,10227.6421034406,0,0,0,0,40.6017667362799,40.434208038174,0,0
2026,"ID",8106.69668383803,7394.67610530304,0,0,0,0,33.9824761996931,33.8294192158037,0,0
2026,"IL",37615.5212643054,34803.114749106,40421.4828896083,40421.4828896083,150129.995803701,137466.184401744,233.06463022459,232.680953640558,24000,0
2026,"IN",23146.5243585926,21297.3720493,22070.1296577261,22070.1296577261,100780.599892794,92279.5238540843,87.0941802036201,86.8717273323336,5,5
2026,"KS",10213.3254074107,9383.5498158225,0,0,0,0,42.7203817279351,42.560407130453,0,0
