Year,Scenario,Mineral,Recycling Scenario,Tonne
2046,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,51107.30812114288
2046,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31230.454047979034
2046,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,278461.04277482635
2046,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,64447.41278248242
2046,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,574789.2954624733
2046,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6079.535771431665
2046,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,54202.77646238708
2046,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3429.281586751011
2046,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,30557.562283343177
2046,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,31739.627450554457
2046,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,282951.77053813596
2046,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,4438.177183997162
2046,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,40918.23779000904
2046,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31838.89898064232
2046,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,293691.8454753351
2046,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,62841.83907839728
2046,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,579826.4435333017
2046,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5776.206641881366
2046,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,53275.9401299585
2046,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2651.4492454072
2046,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,24435.933167455634
2046,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,24534.273815725566
2046,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,226241.41989329102
2047,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7192.67655793402
2047,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,37923.09027213932
2047,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,38828.80338357831
2047,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,204761.26405371618
2047,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,80359.5253358332
2047,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,423836.56524689466
2047,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7586.458483189404
2047,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,40004.888909531066
2047,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,4315.275638190105
2047,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,22748.33004143792
2047,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,40050.47307522628
2047,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,211183.33943965047
2047,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5490.01894553271
2047,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,30004.597107079233
2047,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,39632.568901812665
2047,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,216668.15219730657
2047,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,78234.85711650165
2047,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,427769.2821313898
2047,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7186.364127896188
2047,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,39284.91655968588
2047,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3289.786194563516
2047,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,17975.702766364873
2047,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,30526.417678954243
2047,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,166855.63272223153
2047,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5705.8404090128615
2047,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,58495.74612580128
2047,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,30944.552717096747
2047,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,317347.4470562719
2047,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,64055.24538131794
2047,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,657092.3362595694
2047,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6045.134940414407
2047,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,61989.93232398842
2047,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3445.893478981977
2047,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,35316.5845832203
2047,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,31955.603179649337
2047,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,327659.6182001756
2047,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,4303.260601593438
2047,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,45790.63272263604
2047,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31609.5229997654
2047,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,336537.62599637837
2047,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,62295.59199985273
2047,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,663424.997605532
2047,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5714.614301661648
2047,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,60835.234229536334
2047,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2598.0472433028485
2047,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,27634.75949573977
2047,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,24074.423311016224
2047,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,256229.69233371379
2048,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7087.302884928905
2048,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,41376.99433589161
2048,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,38402.56386725619
2048,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,224245.27677995013
2048,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,79616.46423189357
2048,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,464982.4187861416
2048,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7513.357070560668
2048,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,43870.94736305204
2048,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,4295.946192179175
2048,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,25076.723273424035
2048,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,39945.773398656755
2048,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,233233.55719383858
2048,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5271.471942545751
2048,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,32005.353852106946
2048,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,39268.31664971498
2048,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,238492.36209592808
2048,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,77321.10387832619
2048,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,469677.53846616164
2048,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7083.73611702818
2048,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,43019.68175902658
2048,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3193.9049034895957
2048,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,19387.559361821215
2048,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,29678.346604563547
2048,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,180213.58864979248
2048,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5669.381141384213
2048,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,66020.01954918484
2048,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,30689.858988836448
2048,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,357507.0171022127
2048,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,63692.210103583646
2048,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,742164.6351209619
2048,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6011.9418733997945
2048,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,70027.60139421343
2048,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3453.9639671835785
2048,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,40210.885803894256
2048,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,32109.008598990775
2048,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,373974.6867485729
2048,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,4170.044799979624
2048,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,50568.70474994224
2048,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31407.321035154328
2048,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,381086.88738118496
2048,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,61788.19099937496
2048,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,749929.5520671057
2048,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5656.33418777607
2048,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,68624.61591741127
2048,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2541.175733217561
2048,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,30804.922385753438
2048,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,23598.34129888996
2048,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,286236.6031533704
2049,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,6979.152468863631
2049,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,44578.12098527977
2049,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,38045.71898337721
2049,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,243060.49421803321
2049,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,78978.24593137711
2049,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,504649.0208957326
2049,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7448.479802455699
2049,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,47583.39084260981
2049,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,4273.568649560611
2049,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,27292.4840275927
2049,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,39807.73872432206
2049,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,254291.70317916453
2049,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5064.923401757388
2049,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,33744.98852462792
2049,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,38967.46936337368
2049,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,259712.34830236554
2049,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,76526.86993506394
2049,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,510124.91112016235
2049,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6992.4369879354135
2049,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,46600.4401004925
2049,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3102.0043396458896
2049,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,20662.660648323417
2049,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,28866.441313217674
2049,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,192350.29626714447
2049,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5620.459905242196
2049,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,73228.90364327928
2049,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,30478.153521897322
2049,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,397239.8955935362
2049,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,63373.96313666123
2049,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,826232.2031624661
2049,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5980.783592523144
2049,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,77944.69961843583
2049,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3455.121210599762
2049,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,45004.98373149494
2049,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,32185.716187568298
2049,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,419423.9558682457
2049,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,4037.6768950087326
2049,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,54947.40686497518
2049,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31242.638813058857
2049,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,425432.79949201545
2049,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,61339.12096433588
2049,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,835497.5597084636
2049,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5602.917246913603
2049,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,76286.46618218493
2049,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2483.822455400139
2049,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,33789.21964005377
2049,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,23109.275722594204
2049,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,314566.6883015696
2050,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,6863.941565584605
2050,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,47422.355713412515
2050,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,37754.687571226015
2050,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,260900.14539482538
2050,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,78435.6336550058
2050,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,542116.4341497155
2050,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7390.538461675836
2050,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,51069.07627956183
2050,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,4248.510948080202
2050,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,29348.059849768768
2050,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,39625.49300044446
2050,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,273799.8373572514
2050,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,4867.860612188079
2050,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,35175.50642653353
2050,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,38725.673798811826
2050,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,279941.8346394412
2050,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,75844.95036303216
2050,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,548365.1766259061
2050,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6911.578887948761
2050,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,49959.226822048
2050,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3015.160721449623
2050,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,21783.009869421472
2050,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,28089.18632037953
2050,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,203006.93135414948
2050,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5557.2579798797315
2050,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,79835.0975859725
2050,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,30307.99244907632
2050,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,435560.39368189697
2050,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,63098.24625160899
2050,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,907063.7570844695
2050,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5951.255356425049
2050,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,85519.18604878597
2050,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3450.0942322548617
2050,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,49550.97110165516
2050,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,32184.77287759642
2050,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,462452.70092742227
2050,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,3905.618609426806
2050,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,58761.202046757564
2050,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31113.48215047333
2050,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,468417.5926532484
2050,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,60947.56203512806
2050,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,917840.6981009549
2050,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5554.245191026242
2050,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,83609.96267235687
2050,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2427.2243487233777
2050,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,36504.90850965869
2050,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,22612.92951846899
2050,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,340311.73800557654
