"State","Segment","Year","LIB_recycling","LIB_available","LIB_reuse_EV","LIB_new_add","EV_stock","LIB_recycling_vector","LIB_available_vector","LIB_reuse_vector","LIB_newadd_vector","EV_stock_vector"
"Alabama","SUV",2028,1058,33,26,1030,89210,"132|153|177|112|139|119|98|43|23|22|20|12|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|4|4|3|4|3|2|2|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|4|5|3|4|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|128|150|176|110|140|120|99|43|19|19|16|7|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","25532|21234|15903|12078|4987|4234|2493|1496|491|211|190|170|103|54|34|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Alabama","SUV",2029,1656,51,48,1608,119864,"161|205|234|268|166|201|163|129|51|24|22|18|9|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|7|7|7|4|4|4|4|2|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|6|7|8|7|6|7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|154|200|231|266|165|202|166|130|46|20|17|7|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","30798|25525|21226|15894|12065|4979|4224|2484|1487|480|203|178|156|93|46|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Alabama","SUV",2030,2523,82,72,2443,155239,"196|249|314|355|398|239|278|212|156|57|24|20|14|7|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|8|10|10|11|7|8|7|5|2|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|8|8|9|10|10|10|7|8|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|187|240|308|351|397|237|280|216|150|49|12|8|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","35599|30791|25514|21212|15877|12046|4966|4208|2469|1465|464|190|162|137|80|38|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Alabama","SUV",2031,3718,121,115,3590,194309,"230|304|382|476|527|573|329|362|257|171|56|21|15|10|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|10|11|12|15|14|15|10|10|8|7|2|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|11|11|12|14|17|17|13|10|8|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|216|290|370|469|523|574|329|365|251|164|29|5|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","39415|35591|30778|25497|21191|15853|12015|4947|4182|2436|1432|441|170|139|114|66|28|15|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Alabama","SUV",2032,5322,188,174,5118,238367,"260|357|466|579|707|760|791|428|435|280|170|51|17|11|7|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0","0|15|16|18|19|20|22|22|13|14|10|8|5|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|15|16|16|20|27|23|19|18|12|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|238|335|447|563|698|756|797|430|428|274|145|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","44571|39404|35576|30759|25472|21157|15813|11969|4917|4126|2384|1384|407|141|115|90|50|21|10|0|0|0|0|0|0|0|0|0|0|0|0"
"Alabama","SUV",2033,7393,283,253,7097,289271,"301|403|548|706|858|1018|1046|1027|515|476|279|150|41|12|7|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0","0|22|23|23|25|28|30|30|30|17|17|12|16|5|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|22|22|24|24|37|35|33|22|19|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|270|371|517|679|840|1009|1048|1041|500|470|269|83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","51656|44560|39388|35554|30728|25433|21105|15753|11898|4849|4044|2306|1314|361|112|90|67|35|14|7|0|0|0|0|0|0|0|0|0|0|0"
"Alabama","SUV",2034,10002,426,372,9555,343155,"355|466|618|828|1048|1236|1404|1361|1236|565|472|249|119|30|9|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0","0|34|34|34|35|36|39|41|42|39|21|20|25|16|5|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0","0|34|33|33|35|36|66|43|43|25|22|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|312|420|572|785|1013|1213|1398|1369|1228|546|464|208|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","55008|51642|44542|39363|35518|30680|25370|21023|15656|11751|4745|3920|2191|1210|296|87|67|47|24|8|4|0|0|0|0|0|0|0|0|0|0"
"Alabama","SUV",2035,13147,631,540,12477,399108,"390|551|714|937|1230|1507|1703|1825|1637|1357|559|422|199|87|21|5|2|1|0|0|0|0|0|0|0|0|0|0|0|0","0|51|52|50|49|50|52|53|58|54|48|24|43|25|15|4|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0","0|52|50|50|49|50|68|83|56|53|26|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|333|486|647|869|1170|1463|1681|1827|1608|1350|533|409|94|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","57623|54994|51620|44514|39324|35462|30604|25272|20895|15456|11529|4589|3738|2029|1069|228|64|47|31|14|5|3|0|0|0|0|0|0|0|0|0"
"Alabama","SUV",2036,16792,920,785,15811,456310,"425|604|845|1081|1388|1768|2076|2210|2197|1798|1346|498|337|144|58|12|3|2|0|0|0|0|0|0|0|0|0|0|0|0","0|76|77|75|72|70|71|71|72|75|66|58|52|44|24|13|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0","0|78|77|75|72|70|70|114|97|69|59|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|349|518|749|983|1295|1692|2028|2197|2138|1765|1338|466|267|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","59664|57608|54972|51587|44470|39262|35375|30486|25119|20620|15152|11195|4359|3477|1809|885|166|44|31|19|8|3|1|0|0|0|0|0|0|0|0"
"Alabama","SUV",2037,20867,1348,1097,19487,513923,"457|656|927|1276|1600|1993|2432|2691|2659|2412|1781|1201|398|245|96|36|6|1|0|0|0|0|0|0|0|0|0|0|0|0","0|111|112|110|108|101|97|95|94|93|93|78|127|53|42|21|10|3|0|0|0|0|0|0|0|0|0|0|0|0|0","0|112|113|112|107|101|96|103|157|111|81|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|361|542|798|1140|1465|1873|2344|2651|2552|2346|1747|1196|361|111|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","61200|59649|57585|54936|51537|44400|39165|35238|30302|24770|20205|14699|10705|4035|3122|1524|674|113|28|19|11|4|1|0|0|0|0|0|0|0|0"
"Alabama","SUV",2038,25294,1927,1512,23370,571236,"488|706|1005|1400|1888|2298|2742|3151|3229|2916|2390|1590|957|287|164|59|20|4|0|0|0|0|0|0|0|0|0|0|0|0","0|158|162|161|156|147|136|128|123|118|117|110|174|127|49|36|17|7|1|0|0|0|0|0|0|0|0|0|0|0|0","0|158|162|161|155|148|137|126|166|175|120|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|371|562|836|1213|1698|2118|2595|3063|3056|2794|2319|1559|970|185|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","62434|61185|59625|57549|54881|51456|44290|39013|35024|29858|24245|19588|14042|10011|3598|2669|1186|475|71|17|11|6|3|0|0|0|0|0|0|0|0"
"Alabama","SUV",2039,29973,2680,2063,27339,627610,"520|753|1079|1515|2069|2709|3156|3548|3776|3530|2885|2134|1265|695|192|100|35|11|1|0|0|0|0|0|0|0|0|0|0|0","0|218|227|228|222|210|194|175|160|151|143|136|239|172|118|42|28|11|5|1|0|0|0|0|0|0|0|0|0|0|0","0|218|228|229|221|209|194|175|180|212|186|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|377|576|866|1271|1808|2455|2934|3391|3497|3337|2753|2066|1261|696|42|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0","63530|62417|61160|59587|57490|54795|51330|44118|38776|34476|29193|23471|18697|13114|9071|3046|2131|839|307|42|9|5|3|1|0|0|0|0|0|0|0"
"Alabama","SUV",2040,34823,3618,2773,31276,682235,"550|801|1152|1626|2236|2963|3715|4078|4245|4119|3486|2575|1695|916|463|120|58|18|7|0|0|0|0|0|0|0|0|0|0|0","0|290|308|314|308|292|269|242|212|190|176|165|295|234|158|102|33|20|7|3|0|0|0|0|0|0|0|0|0|0|0","0|291|309|316|309|292|268|244|214|265|222|43|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|384|587|888|1316|1894|2614|3401|3835|3821|3812|3280|2440|1670|938|382|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0","64366|63513|62391|61122|59527|57400|54660|51130|43851|38119|33662|28219|22359|17449|11869|7875|2400|1553|552|185|23|4|3|2|0|0|0|0|0|0|0"
"Alabama","SUV",2041,39752,4753,3645,35079,733183,"580|847|1221|1732|2395|3196|4055|4794|4871|4619|4057|3103|2044|1227|611|288|68|32|10|2|0|0|0|0|0|0|0|0|0|0","0|373|403|419|417|397|365|326|288|246|214|198|353|284|213|135|80|23|13|4|2|0|0|0|0|0|0|0|0|0|0","0|372|404|419|418|398|364|326|311|267|295|71|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|390|598|906|1350|1960|2739|3622|4445|4279|4158|3737|2897|1959|1245|648|146|0|0|0|0|0|0|0|0|0|0|0|0|0|0","63818|64350|63488|62352|61060|59433|57259|54448|50822|43065|37156|32485|26835|20818|15785|10300|6473|1741|1038|337|104|12|2|2|0|0|0|0|0|0|0"
"Alabama","SUV",2042,44655,6070,4680,38657,781661,"599|891|1289|1832|2544|3413|4363|5218|5714|5295|4534|3603|2463|1477|819|379|165|37|15|4|1|0|0|0|0|0|0|0|0|0","0|460|508|537|544|524|482|430|373|321|270|232|422|342|258|181|105|56|15|7|3|0|0|0|0|0|0|0|0|0|0","0|461|508|537|542|524|484|429|372|422|281|120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|387|606|922|1377|2011|2836|3794|4734|4929|4651|4064|3289|2318|1449|869|414|7|0|0|0|0|0|0|0|0|0|0|0|0|0","65017|63802|64323|63447|62289|60964|59287|57038|54120|49881|41927|35783|30832|24940|18784|13701|8468|4971|1183|649|193|54|6|2|0|0|0|0|0|0|0"
"Alabama","SUV",2043,49448,7538,5856,41915,827201,"628|920|1353|1931|2686|3615|4645|5598|6203|6195|5198|4014|2858|1781|984|505|217|89|19|8|1|0|0|0|0|0|0|0|0|0","0|553|617|663|681|665|620|552|475|401|340|288|484|403|311|219|141|75|37|8|4|1|0|0|0|0|0|0|0|0|0","0|553|616|663|680|666|620|552|475|402|504|125|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|394|601|933|1401|2052|2908|3928|4958|5187|5363|4540|3560|2618|1709|1006|573|184|0|0|0|0|0|0|0|0|0|0|0|0|0","66302|65001|63776|64282|63383|62192|60813|59058|56693|53057|48535|40320|33879|28591|22463|16262|11285|6523|3522|751|381|105|27|3|0|0|0|0|0|0|0"
"Alabama","SUV",2044,53988,9117,7097,44843,869568,"654|961|1394|2021|2820|3804|4905|5942|6635|6706|6043|4598|3180|2065|1186|607|291|117|45|10|4|0|0|0|0|0|0|0|0|0","0|648|729|790|823|816|769|688|590|493|409|344|591|457|363|262|170|100|48|21|4|2|0|0|0|0|0|0|0|0|0","0|648|728|791|823|816|768|688|590|493|416|336|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|401|612|926|1419|2088|2967|4029|5134|5364|5639|5238|3970|2816|1921|1188|665|351|94|21|0|0|0|0|0|0|0|0|0|0|0","67724|66285|64974|63736|64217|63284|62038|60577|58700|55508|51552|46651|38118|31331|25694|19419|13368|8736|4658|2272|447|210|53|12|1|0|0|0|0|0|0"
"Alabama","SUV",2045,58153,10735,8385,47192,908604,"683|1003|1456|2077|2945|3986|5144|6250|7018|7149|6524|5294|3631|2295|1375|732|349|156|60|21|4|1|0|0|0|0|0|0|0|0","0|749|840|919|966|968|922|832|714|592|485|399|663|542|407|306|205|120|63|28|11|3|1|0|0|0|0|0|0|0|0","0|749|840|919|964|968|921|832|716|593|495|388|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|410|624|943|1408|2115|3019|4110|5267|5476|5828|5500|4590|3137|2052|1332|794|416|171|0|0|0|0|0|0|0|0|0|0|0|0","69107|67707|66258|64933|63673|64115|63127|61797|60211|57396|53856|49472|44091|35201|28078|22168|15953|10338|6303|3061|1367|250|110|25|6|0|0|0|0|0|0"
"Alabama","SUV",2046,61926,12363,9660,49187,944258,"704|1041|1517|2167|3019|4149|5371|6532|7354|7535|6933|5702|4186|2614|1526|849|421|188|79|28|10|1|0|0|0|0|0|0|0|0","0|828|953|1045|1106|1118|1074|978|844|698|564|457|750|614|475|341|238|145|77|37|15|5|1|0|0|0|0|0|0|0|0","0|828|954|1044|1106|1117|1075|977|843|697|563|456|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|419|637|962|1434|2097|3058|4183|5372|5558|5950|5679|4806|3639|2283|1412|897|515|233|53|0|0|0|0|0|0|0|0|0|0|0","70415|69090|67679|66215|64868|63572|63957|62883|61423|58815|55602|51599|46673|40719|31505|24156|18186|12347|7470|4209|1893|777|132|54|12|2|0|0|0|0|0"
"Alabama","SUV",2047,65288,13953,10910,50756,976448,"724|1075|1572|2251|3144|4240|5575|6798|7659|7870|7285|6039|4497|3019|1735|941|488|227|95|37|13|4|0|0|0|0|0|0|0|0","0|912|1047|1168|1241|1264|1222|1121|973|803|644|515|832|679|542|392|264|167|93|45|20|7|2|0|0|0|0|0|0|0|0","0|912|1046|1168|1240|1264|1223|1122|972|804|645|514|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|426|651|982|1463|2136|3033|4238|5466|5603|6036|5792|4951|3798|2668|1575|945|590|311|92|0|0|0|0|0|0|0|0|0|0|0","71585|70397|69063|67635|66150|64765|63415|63709|62502|59931|56908|53182|48592|43023|36466|27079|19763|14066|8950|5017|2618|1109|421|66|26|5|2|0|0|0|0"
"Alabama","SUV",2048,68248,15481,12100,51977,1005231,"740|1106|1622|2331|3260|4404|5680|7033|7944|8167|7582|6327|4753|3237|2005|1070|542|263|113|45|16|6|2|0|0|0|0|0|0|0","0|985|1139|1271|1371|1404|1367|1259|1098|908|724|573|914|738|591|451|302|187|107|54|23|10|4|1|0|0|0|0|0|0|0","0|986|1139|1272|1370|1402|1367|1259|1098|909|726|572|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|433|663|1002|1494|2179|3090|4201|5538|5643|6085|5866|5038|3897|2771|1864|1064|625|371|153|0|0|0|0|0|0|0|0|0|0|0","72631|71566|70368|69018|67568|66045|64605|63170|63323|60926|57915|54354|49991|44707|38454|31382|22146|15251|10205|6053|3123|1544|618|218|33|12|2|0|0|0|0"
"Alabama","SUV",2049,70833,16904,13207,52918,1030680,"755|1129|1664|2400|3370|4557|5883|7141|8192|8444|7844|6568|4968|3414|2147|1236|614|291|132|55|20|7|2|0|0|0|0|0|0|0","0|1050|1218|1370|1481|1534|1503|1394|1217|1011|804|630|992|794|633|487|348|212|119|62|28|11|5|1|0|0|0|0|0|0|0","0|1051|1218|1369|1480|1533|1503|1393|1217|1010|804|629|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|439|673|1022|1524|2225|3151|4281|5491|5666|6132|5912|5091|3951|2826|1927|1287|718|400|202|0|0|0|0|0|0|0|0|0|0|0","73478|72612|71536|70324|68949|67461|65883|64356|62787|61675|58816|55242|51014|45904|39876|33030|25720|17099|11048|6925|3773|1843|869|330|108|15|5|1|0|0|0"
"Alabama","SUV",2050,73096,18193,14211,53662,1052843,"765|1149|1699|2459|3464|4703|6075|7379|8290|8682|8085|6775|5143|3560|2261|1322|710|329|146|63|24|9|3|1|0|0|0|0|0|0","0|1104|1286|1450|1580|1643|1627|1518|1334|1104|881|685|1068|846|672|518|374|245|135|69|33|13|5|2|1|0|0|0|0|0|0","0|1105|1286|1451|1578|1644|1628|1517|1332|1105|880|685|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|445|684|1039|1553|2271|3218|4365|5595|5554|6161|5957|5123|3977|2849|1952|1325|895|474|225|0|0|0|0|0|0|0|0|0|0|0","74006|73459|72583|71492|70253|68839|67294|65627|63967|61089|59486|56041|51774|46763|40859|34177|27019|19928|12408|7494|4316|2230|1038|470|170|51|6|2|0|0|0"
"Alaska","Car",2020,0,0,0,0,897,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","135|203|224|116|82|65|73|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Alaska","Car",2021,0,0,0,0,1093,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","199|135|203|223|116|80|64|73|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Alaska","Car",2022,2,0,0,2,1341,"0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","252|199|135|202|223|114|80|64|73|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Alaska","Car",2023,4,0,0,4,1594,"0|0|0|0|1|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|1|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","258|252|199|134|202|222|114|80|64|73|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Alaska","Car",2024,10,1,0,10,1806,"0|0|0|0|1|1|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|1|1|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","214|258|251|198|134|201|221|114|80|64|71|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Alaska","SUV",2020,1,0,0,1,407,"0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","139|66|61|77|35|18|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Alaska","SUV",2021,5,0,0,5,754,"1|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","348|139|65|61|77|36|18|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Alaska","SUV",2022,14,0,0,14,1281,"3|1|1|1|3|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|1|1|1|3|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","527|348|139|65|61|77|36|18|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Alaska","SUV",2023,22,0,0,22,2103,"4|3|2|1|2|4|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|3|2|1|2|4|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","821|527|349|138|64|60|77|36|18|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Alaska","SUV",2024,37,0,0,37,3070,"5|5|5|4|3|3|5|3|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|5|5|4|3|3|5|3|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","968|821|527|348|140|65|61|77|35|18|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Arizona","Car",2020,35,15,0,35,22642,"4|6|4|4|6|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|3|2|2|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|6|4|4|6|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","4233|5499|5677|2173|1845|1500|1716|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Arizona","Car",2021,52,20,0,53,28820,"2|5|8|5|8|9|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|4|2|2|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|5|8|5|8|9|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6202|4231|5497|5673|2171|1843|1496|1709|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Arizona","Car",2022,89,20,17,72,37015,"4|5|9|14|8|11|14|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|3|2|2|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|3|2|2|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|5|9|14|8|11|14|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","8231|6200|4231|5493|5666|2166|1838|1490|1698|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Arizona","Car",2023,143,27,30,113,45461,"5|6|7|14|22|13|17|22|37|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|4|4|2|3|4|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|1|2|5|3|4|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|6|7|14|22|13|17|22|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","8504|8229|6198|4228|5488|5658|2162|1831|1482|1681|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Arizona","Car",2024,219,48,44,175,52403,"5|9|9|11|21|33|20|26|31|54|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|3|3|4|7|4|6|8|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|4|2|5|7|4|4|6|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|9|9|11|21|33|20|26|30|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","7042|8502|8226|6193|4224|5479|5643|2153|1819|1467|1655|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
