"Year","Mineral","Total_Minerals_Exported","Scenario"
2045,"Cobalt",34108.2594917628,"Decreasing Batt Cap - High LFP Chemistry"
2045,"Copper",315573.005422467,"Decreasing Batt Cap - High LFP Chemistry"
2045,"Graphite",604102.809221858,"Decreasing Batt Cap - High LFP Chemistry"
2045,"Lithium",54391.6812706853,"Decreasing Batt Cap - High LFP Chemistry"
2045,"Manganese",20865.2529161503,"Decreasing Batt Cap - High LFP Chemistry"
2045,"Nickel",190876.176957767,"Decreasing Batt Cap - High LFP Chemistry"
2045,"Cobalt",59035.0181166164,"Increasing Batt Cap - Benchmark Chemistry"
2045,"Copper",390709.858873384,"Increasing Batt Cap - Benchmark Chemistry"
2045,"Graphite",781157.637533423,"Increasing Batt Cap - Benchmark Chemistry"
2045,"Lithium",72289.7444130561,"Increasing Batt Cap - Benchmark Chemistry"
2045,"Manganese",35684.8843366465,"Increasing Batt Cap - Benchmark Chemistry"
2045,"Nickel",327398.509974971,"Increasing Batt Cap - Benchmark Chemistry"
2045,"Cobalt",48618.7813329981,"Increasing Batt Cap - High LFP Chemistry"
2045,"Copper",406937.637451999,"Increasing Batt Cap - High LFP Chemistry"
2045,"Graphite",787723.493420395,"Increasing Batt Cap - High LFP Chemistry"
2045,"Lithium",71462.6917789898,"Increasing Batt Cap - High LFP Chemistry"
2045,"Manganese",29480.9712689282,"Increasing Batt Cap - High LFP Chemistry"
2045,"Nickel",270187.368319735,"Increasing Batt Cap - High LFP Chemistry"
2046,"Cobalt",45503.7595455059,"Decreasing Batt Cap - Benchmark Chemistry"
2046,"Copper",343132.164385785,"Decreasing Batt Cap - Benchmark Chemistry"
2046,"Graphite",675109.787297124,"Decreasing Batt Cap - Benchmark Chemistry"
2046,"Lithium",61770.206719222,"Decreasing Batt Cap - Benchmark Chemistry"
2046,"Manganese",28072.5663871756,"Decreasing Batt Cap - Benchmark Chemistry"
2046,"Nickel",257131.993664273,"Decreasing Batt Cap - Benchmark Chemistry"
2046,"Cobalt",37205.2401971469,"Decreasing Batt Cap - High LFP Chemistry"
2046,"Copper",356328.942912498,"Decreasing Batt Cap - High LFP Chemistry"
2046,"Graphite",680684.722015274,"Decreasing Batt Cap - High LFP Chemistry"
2046,"Lithium",61138.4400020645,"Decreasing Batt Cap - High LFP Chemistry"
2046,"Manganese",23112.4577260741,"Decreasing Batt Cap - High LFP Chemistry"
2046,"Nickel",211274.286348915,"Decreasing Batt Cap - High LFP Chemistry"
2046,"Cobalt",68230.3838562407,"Increasing Batt Cap - Benchmark Chemistry"
2046,"Copper",449962.213932897,"Increasing Batt Cap - Benchmark Chemistry"
2046,"Graphite",902029.024771832,"Increasing Batt Cap - Benchmark Chemistry"
2046,"Lithium",83504.5175010743,"Increasing Batt Cap - Benchmark Chemistry"
2046,"Manganese",41699.9918176646,"Increasing Batt Cap - Benchmark Chemistry"
2046,"Nickel",383156.673129066,"Increasing Batt Cap - Benchmark Chemistry"
2046,"Cobalt",54933.9034929922,"Increasing Batt Cap - High LFP Chemistry"
2046,"Copper",470759.315405942,"Increasing Batt Cap - High LFP Chemistry"
2046,"Graphite",910227.731453289,"Increasing Batt Cap - High LFP Chemistry"
2046,"Lithium",82430.0037110173,"Increasing Batt Cap - High LFP Chemistry"
2046,"Manganese",33724.0626367964,"Increasing Batt Cap - High LFP Chemistry"
2046,"Nickel",309316.257426872,"Increasing Batt Cap - High LFP Chemistry"
2047,"Cobalt",50071.4958197004,"Decreasing Batt Cap - Benchmark Chemistry"
2047,"Copper",380774.270060382,"Decreasing Batt Cap - Benchmark Chemistry"
2047,"Graphite",749769.722185018,"Decreasing Batt Cap - Benchmark Chemistry"
2047,"Lithium",68556.4438562146,"Decreasing Batt Cap - Benchmark Chemistry"
2047,"Manganese",31216.169666012,"Decreasing Batt Cap - Benchmark Chemistry"
2047,"Nickel",286632.22993847,"Decreasing Batt Cap - Benchmark Chemistry"
2047,"Cobalt",40062.1865477268,"Decreasing Batt Cap - High LFP Chemistry"
2047,"Copper",396768.156964411,"Decreasing Batt Cap - High LFP Chemistry"
2047,"Graphite",756368.756190326,"Decreasing Batt Cap - High LFP Chemistry"
2047,"Lithium",67781.1721772053,"Decreasing Batt Cap - High LFP Chemistry"
2047,"Manganese",25189.8357444322,"Decreasing Batt Cap - High LFP Chemistry"
2047,"Nickel",230678.994723481,"Decreasing Batt Cap - High LFP Chemistry"
2047,"Cobalt",77664.5910325439,"Increasing Batt Cap - Benchmark Chemistry"
2047,"Copper",510768.965244996,"Increasing Batt Cap - Benchmark Chemistry"
2047,"Graphite",1026434.03581675,"Increasing Batt Cap - Benchmark Chemistry"
2047,"Lithium",95047.7410317423,"Increasing Batt Cap - Benchmark Chemistry"
2047,"Manganese",47875.3126732231,"Increasing Batt Cap - Benchmark Chemistry"
2047,"Nickel",441319.456367759,"Increasing Batt Cap - Benchmark Chemistry"
2047,"Cobalt",61170.1138840189,"Increasing Batt Cap - High LFP Chemistry"
2047,"Copper",536705.196536038,"Increasing Batt Cap - High LFP Chemistry"
2047,"Graphite",1036442.43285404,"Increasing Batt Cap - High LFP Chemistry"
2047,"Lithium",93696.8672042417,"Increasing Batt Cap - High LFP Chemistry"
2047,"Manganese",37913.9430046762,"Increasing Batt Cap - High LFP Chemistry"
2047,"Nickel",348725.674462508,"Increasing Batt Cap - High LFP Chemistry"
2048,"Cobalt",54394.6851460224,"Decreasing Batt Cap - Benchmark Chemistry"
2048,"Copper",417352.47566555,"Decreasing Batt Cap - Benchmark Chemistry"
2048,"Graphite",822305.115558115,"Decreasing Batt Cap - Benchmark Chemistry"
2048,"Lithium",75137.1174711436,"Decreasing Batt Cap - Benchmark Chemistry"
2048,"Manganese",34223.4840062643,"Decreasing Batt Cap - Benchmark Chemistry"
2048,"Nickel",315219.04113112,"Decreasing Batt Cap - Benchmark Chemistry"
2048,"Cobalt",42620.1740589701,"Decreasing Batt Cap - High LFP Chemistry"
2048,"Copper",436280.24661609,"Decreasing Batt Cap - High LFP Chemistry"
2048,"Graphite",829961.775143974,"Decreasing Batt Cap - High LFP Chemistry"
2048,"Lithium",74212.9540542011,"Decreasing Batt Cap - High LFP Chemistry"
2048,"Manganese",27080.4315512541,"Decreasing Batt Cap - High LFP Chemistry"
2048,"Nickel",248649.248411352,"Decreasing Batt Cap - High LFP Chemistry"
2048,"Cobalt",87104.082329413,"Increasing Batt Cap - Benchmark Chemistry"
2048,"Copper",572054.985562983,"Increasing Batt Cap - Benchmark Chemistry"
2048,"Graphite",1152071.00310064,"Increasing Batt Cap - Benchmark Chemistry"
2048,"Lithium",106698.209300227,"Increasing Batt Cap - Benchmark Chemistry"
2048,"Manganese",54111.2468042545,"Increasing Batt Cap - Benchmark Chemistry"
2048,"Nickel",500549.61015676,"Increasing Batt Cap - Benchmark Chemistry"
2048,"Cobalt",67155.9138241538,"Increasing Batt Cap - High LFP Chemistry"
2048,"Copper",603622.97826409,"Increasing Batt Cap - High LFP Chemistry"
2048,"Graphite",1164038.89628101,"Increasing Batt Cap - High LFP Chemistry"
2048,"Lithium",105047.804437437,"Increasing Batt Cap - High LFP Chemistry"
2048,"Manganese",41977.2962472933,"Increasing Batt Cap - High LFP Chemistry"
