State,Year,Scenario,Annual_ret,Cumulative_thousands,code
Kentucky,2029,Repeal,505,1.328,KY
Kentucky,2030,Repeal,758,2.086,KY
Kentucky,2031,Repeal,1137,3.223,KY
Kentucky,2032,Repeal,1617,4.84,KY
Kentucky,2033,Repeal,2238,7.078,KY
Kentucky,2034,Repeal,3125,10.203,KY
Kentucky,2035,Repeal,4295,14.498,KY
Kentucky,2036,Repeal,5894,20.392,KY
Kentucky,2037,Repeal,7875,28.267,KY
Kentucky,2038,Repeal,11009,39.276,KY
Kentucky,2039,Repeal,15004,54.28,KY
Kentucky,2040,Repeal,19907,74.187,KY
Kentucky,2041,Repeal,25488,99.675,KY
Kentucky,2042,Repeal,31594,131.269,KY
Kentucky,2043,Repeal,37991,169.26,KY
Kentucky,2044,Repeal,44445,213.705,KY
Kentucky,2045,Repeal,50982,264.687,KY
Kentucky,2046,Repeal,57736,322.423,KY
Kentucky,2047,Repeal,64390,386.813,KY
Kentucky,2048,Repeal,70757,457.57,KY
Kentucky,2049,Repeal,76769,534.339,KY
Kentucky,2050,Repeal,82320,616.659,KY
Louisiana,2020,ACCII,2,0.002,LA
Louisiana,2021,ACCII,4,0.006,LA
Louisiana,2022,ACCII,10,0.016,LA
Louisiana,2023,ACCII,18,0.034,LA
Louisiana,2024,ACCII,36,0.07,LA
Louisiana,2025,ACCII,54,0.124,LA
Louisiana,2026,ACCII,99,0.223,LA
Louisiana,2027,ACCII,173,0.396,LA
Louisiana,2028,ACCII,278,0.674,LA
Louisiana,2029,ACCII,439,1.113,LA
Louisiana,2030,ACCII,678,1.791,LA
Louisiana,2031,ACCII,1008,2.799,LA
Louisiana,2032,ACCII,1440,4.239,LA
Louisiana,2033,ACCII,2009,6.248,LA
Louisiana,2034,ACCII,2804,9.052,LA
Louisiana,2035,ACCII,3864,12.916,LA
Louisiana,2036,ACCII,5257,18.173,LA
Louisiana,2037,ACCII,7053,25.226,LA
Louisiana,2038,ACCII,9918,35.144,LA
Louisiana,2039,ACCII,13585,48.729,LA
Louisiana,2040,ACCII,18192,66.921,LA
Louisiana,2041,ACCII,23532,90.453,LA
Louisiana,2042,ACCII,29485,119.938,LA
Louisiana,2043,ACCII,35838,155.776,LA
Louisiana,2044,ACCII,42385,198.161,LA
Louisiana,2045,ACCII,49127,247.288,LA
Louisiana,2046,ACCII,56159,303.447,LA
Louisiana,2047,ACCII,63062,366.509,LA
Louisiana,2048,ACCII,69696,436.205,LA
Louisiana,2049,ACCII,75897,512.102,LA
Louisiana,2050,ACCII,81541,593.643,LA
Louisiana,2020,Repeal,2,0.002,LA
Louisiana,2021,Repeal,4,0.006,LA
Louisiana,2022,Repeal,10,0.016,LA
Louisiana,2023,Repeal,18,0.034,LA
Louisiana,2024,Repeal,36,0.07,LA
Louisiana,2025,Repeal,54,0.124,LA
Louisiana,2026,Repeal,97,0.221,LA
Louisiana,2027,Repeal,170,0.391,LA
Louisiana,2028,Repeal,273,0.664,LA
Louisiana,2029,Repeal,423,1.087,LA
Louisiana,2030,Repeal,649,1.736,LA
Louisiana,2031,Repeal,965,2.701,LA
Louisiana,2032,Repeal,1378,4.079,LA
Louisiana,2033,Repeal,1925,6.004,LA
Louisiana,2034,Repeal,2698,8.702,LA
Louisiana,2035,Repeal,3723,12.425,LA
Louisiana,2036,Repeal,5067,17.492,LA
Louisiana,2037,Repeal,6803,24.295,LA
Louisiana,2038,Repeal,9593,33.888,LA
Louisiana,2039,Repeal,13163,47.051,LA
Louisiana,2040,Repeal,17640,64.691,LA
Louisiana,2041,Repeal,22807,87.498,LA
Louisiana,2042,Repeal,28556,116.054,LA
Louisiana,2043,Repeal,34681,150.735,LA
Louisiana,2044,Repeal,40985,191.72,LA
Louisiana,2045,Repeal,47476,239.196,LA
Louisiana,2046,Repeal,54244,293.44,LA
Louisiana,2047,Repeal,60901,354.341,LA
Louisiana,2048,Repeal,67326,421.667,LA
Louisiana,2049,Repeal,73322,494.989,LA
Louisiana,2050,Repeal,78788,573.777,LA
Maine,2020,ACCII,2,0.002,ME
Maine,2021,ACCII,7,0.009,ME
Maine,2022,ACCII,12,0.021,ME
Maine,2023,ACCII,25,0.046,ME
Maine,2024,ACCII,42,0.088,ME
Maine,2025,ACCII,66,0.154,ME
Maine,2026,ACCII,94,0.248,ME
Maine,2027,ACCII,148,0.396,ME
Maine,2028,ACCII,223,0.619,ME
Maine,2029,ACCII,334,0.953,ME
Maine,2030,ACCII,461,1.414,ME
Maine,2031,ACCII,666,2.08,ME
Maine,2032,ACCII,880,2.96,ME
Maine,2033,ACCII,1189,4.149,ME
Maine,2034,ACCII,1615,5.764,ME
Maine,2035,ACCII,2183,7.947,ME
Maine,2036,ACCII,2914,10.861,ME
Maine,2037,ACCII,3773,14.634,ME
Maine,2038,ACCII,4723,19.357,ME
Maine,2039,ACCII,5889,25.246,ME
Maine,2040,ACCII,7283,32.529,ME
Maine,2041,ACCII,8894,41.423,ME
Maine,2042,ACCII,10793,52.216,ME
Maine,2043,ACCII,12866,65.082,ME
Maine,2044,ACCII,15063,80.145,ME
Maine,2045,ACCII,17380,97.525,ME
Maine,2046,ACCII,19788,117.313,ME
Maine,2047,ACCII,22187,139.5,ME
Maine,2048,ACCII,24494,163.994,ME
Maine,2049,ACCII,26660,190.654,ME
Maine,2050,ACCII,28613,219.267,ME
Maine,2020,Repeal,2,0.002,ME
Maine,2021,Repeal,7,0.009,ME
Maine,2022,Repeal,12,0.021,ME
Maine,2023,Repeal,25,0.046,ME
Maine,2024,Repeal,42,0.088,ME
Maine,2025,Repeal,66,0.154,ME
Maine,2026,Repeal,94,0.248,ME
Maine,2027,Repeal,147,0.395,ME
Maine,2028,Repeal,218,0.613,ME
Maine,2029,Repeal,327,0.94,ME
Maine,2030,Repeal,452,1.392,ME
Maine,2031,Repeal,654,2.046,ME
Maine,2032,Repeal,864,2.91,ME
Maine,2033,Repeal,1168,4.078,ME
Maine,2034,Repeal,1581,5.659,ME
Maine,2035,Repeal,2141,7.8,ME
Maine,2036,Repeal,2862,10.662,ME
Maine,2037,Repeal,3704,14.366,ME
Maine,2038,Repeal,4632,18.998,ME
Maine,2039,Repeal,5769,24.767,ME
Maine,2040,Repeal,7120,31.887,ME
Maine,2041,Repeal,8684,40.571,ME
Maine,2042,Repeal,10518,51.089,ME
Maine,2043,Repeal,12527,63.616,ME
Maine,2044,Repeal,14651,78.267,ME
Maine,2045,Repeal,16890,95.157,ME
Maine,2046,Repeal,19228,114.385,ME
Maine,2047,Repeal,21562,135.947,ME
Maine,2048,Repeal,23807,159.754,ME
Maine,2049,Repeal,25909,185.663,ME
Maine,2050,Repeal,27810,213.473,ME
Manitoba,2020,ACCII,0,0,MB
Manitoba,2021,ACCII,0,0,MB
Manitoba,2022,ACCII,0,0,MB
Manitoba,2023,ACCII,0,0,MB
Manitoba,2024,ACCII,8,0.008,MB
Manitoba,2025,ACCII,19,0.027,MB
Manitoba,2026,ACCII,32,0.059,MB
Manitoba,2027,ACCII,68,0.127,MB
Manitoba,2028,ACCII,99,0.226,MB
Manitoba,2029,ACCII,154,0.38,MB
Manitoba,2030,ACCII,240,0.62,MB
Manitoba,2031,ACCII,359,0.979,MB
Manitoba,2032,ACCII,539,1.518,MB
Manitoba,2033,ACCII,775,2.293,MB
Manitoba,2034,ACCII,1134,3.427,MB
Manitoba,2035,ACCII,1683,5.11,MB
Manitoba,2036,ACCII,2458,7.568,MB
Manitoba,2037,ACCII,3517,11.085,MB
Manitoba,2038,ACCII,5288,16.373,MB
Manitoba,2039,ACCII,7760,24.133,MB
Manitoba,2040,ACCII,10823,34.956,MB
Manitoba,2041,ACCII,14423,49.379,MB
Manitoba,2042,ACCII,18348,67.727,MB
Manitoba,2043,ACCII,22439,90.166,MB
Manitoba,2044,ACCII,26591,116.757,MB
Manitoba,2045,ACCII,30636,147.393,MB
Manitoba,2046,ACCII,34580,181.973,MB
Manitoba,2047,ACCII,38355,220.328,MB
Manitoba,2048,ACCII,41944,262.272,MB
Manitoba,2049,ACCII,45184,307.456,MB
Manitoba,2050,ACCII,48081,355.537,MB
Manitoba,2020,Repeal,0,0,MB
Manitoba,2021,Repeal,0,0,MB
Manitoba,2022,Repeal,0,0,MB
Manitoba,2023,Repeal,0,0,MB
Manitoba,2024,Repeal,8,0.008,MB
Manitoba,2025,Repeal,19,0.027,MB
Manitoba,2026,Repeal,30,0.057,MB
Manitoba,2027,Repeal,58,0.115,MB
Manitoba,2028,Repeal,80,0.195,MB
Manitoba,2029,Repeal,119,0.314,MB
Manitoba,2030,Repeal,177,0.491,MB
Manitoba,2031,Repeal,236,0.727,MB
Manitoba,2032,Repeal,337,1.064,MB
Manitoba,2033,Repeal,458,1.522,MB
Manitoba,2034,Repeal,627,2.149,MB
Manitoba,2035,Repeal,910,3.059,MB
Manitoba,2036,Repeal,1302,4.361,MB
Manitoba,2037,Repeal,1841,6.202,MB
Manitoba,2038,Repeal,2650,8.852,MB
Manitoba,2039,Repeal,3676,12.528,MB
Manitoba,2040,Repeal,4997,17.525,MB
Manitoba,2041,Repeal,6589,24.114,MB
Manitoba,2042,Repeal,8398,32.512,MB
Manitoba,2043,Repeal,10411,42.923,MB
Manitoba,2044,Repeal,12588,55.511,MB
Manitoba,2045,Repeal,14873,70.384,MB
Manitoba,2046,Repeal,17292,87.676,MB
Manitoba,2047,Repeal,19733,107.409,MB
Manitoba,2048,Repeal,22098,129.507,MB
Manitoba,2049,Repeal,24393,153.9,MB
Manitoba,2050,Repeal,26499,180.399,MB
Maryland,2020,ACCII,37,0.037,MD
Maryland,2021,ACCII,60,0.097,MD
Maryland,2022,ACCII,81,0.178,MD
Maryland,2023,ACCII,111,0.289,MD
Maryland,2024,ACCII,181,0.47,MD
Maryland,2025,ACCII,274,0.744,MD
Maryland,2026,ACCII,445,1.189,MD
Maryland,2027,ACCII,835,2.024,MD
Maryland,2028,ACCII,1349,3.373,MD
Maryland,2029,ACCII,2100,5.473,MD
Maryland,2030,ACCII,3088,8.561,MD
Maryland,2031,ACCII,4517,13.078,MD
Maryland,2032,ACCII,6241,19.319,MD
Maryland,2033,ACCII,8440,27.759,MD
Maryland,2034,ACCII,11568,39.327,MD
Maryland,2035,ACCII,15827,55.154,MD
Maryland,2036,ACCII,21627,76.781,MD
Maryland,2037,ACCII,28655,105.436,MD
Maryland,2038,ACCII,37583,143.019,MD
Maryland,2039,ACCII,49388,192.407,MD
Maryland,2040,ACCII,63432,255.839,MD
Maryland,2041,ACCII,79386,335.225,MD
Maryland,2042,ACCII,96746,431.971,MD
Maryland,2043,ACCII,115102,547.073,MD
Maryland,2044,ACCII,133356,680.429,MD
Maryland,2045,ACCII,151137,831.566,MD
Maryland,2046,ACCII,168189,999.755,MD
Maryland,2047,ACCII,184321,1184.076,MD
Maryland,2048,ACCII,199522,1383.598,MD
Maryland,2049,ACCII,212993,1596.591,MD
Maryland,2050,ACCII,224650,1821.241,MD
Maryland,2020,Repeal,37,0.037,MD
Maryland,2021,Repeal,60,0.097,MD
Maryland,2022,Repeal,81,0.178,MD
Maryland,2023,Repeal,111,0.289,MD
Maryland,2024,Repeal,181,0.47,MD
Maryland,2025,Repeal,274,0.744,MD
Maryland,2026,Repeal,441,1.185,MD
Maryland,2027,Repeal,802,1.987,MD
Maryland,2028,Repeal,1279,3.266,MD
Maryland,2029,Repeal,1955,5.221,MD
Maryland,2030,Repeal,2838,8.059,MD
Maryland,2031,Repeal,4087,12.146,MD
Maryland,2032,Repeal,5548,17.694,MD
Maryland,2033,Repeal,7334,25.028,MD
Maryland,2034,Repeal,9857,34.885,MD
Maryland,2035,Repeal,13194,48.079,MD
Maryland,2036,Repeal,17598,65.677,MD
Maryland,2037,Repeal,22625,88.302,MD
Maryland,2038,Repeal,27584,115.886,MD
Maryland,2039,Repeal,33075,148.961,MD
Maryland,2040,Repeal,38854,187.815,MD
Maryland,2041,Repeal,45299,233.114,MD
Maryland,2042,Repeal,52709,285.823,MD
Maryland,2043,Repeal,61131,346.954,MD
Maryland,2044,Repeal,70477,417.431,MD
Maryland,2045,Repeal,80570,498.001,MD
Maryland,2046,Repeal,91513,589.514,MD
Maryland,2047,Repeal,102619,692.133,MD
Maryland,2048,Repeal,113529,805.662,MD
Maryland,2049,Repeal,123920,929.582,MD
Maryland,2050,Repeal,133488,1063.07,MD
Massachusetts,2020,ACCII,43,0.043,MA
Massachusetts,2021,ACCII,69,0.112,MA
Massachusetts,2022,ACCII,86,0.198,MA
Massachusetts,2023,ACCII,132,0.33,MA
Massachusetts,2024,ACCII,197,0.527,MA
Massachusetts,2025,ACCII,311,0.838,MA
Massachusetts,2026,ACCII,498,1.336,MA
Massachusetts,2027,ACCII,944,2.28,MA
Massachusetts,2028,ACCII,1528,3.808,MA
Massachusetts,2029,ACCII,2372,6.18,MA
Massachusetts,2030,ACCII,3516,9.696,MA
Massachusetts,2031,ACCII,5194,14.89,MA
Massachusetts,2032,ACCII,7157,22.047,MA
Massachusetts,2033,ACCII,9666,31.713,MA
Massachusetts,2034,ACCII,13226,44.939,MA
Massachusetts,2035,ACCII,17965,62.904,MA
Massachusetts,2036,ACCII,24309,87.213,MA
Massachusetts,2037,ACCII,31992,119.205,MA
Massachusetts,2038,ACCII,41515,160.72,MA
Massachusetts,2039,ACCII,54129,214.849,MA
Massachusetts,2040,ACCII,69306,284.155,MA
Massachusetts,2041,ACCII,86844,370.999,MA
Massachusetts,2042,ACCII,106366,477.365,MA
Massachusetts,2043,ACCII,127435,604.8,MA
Massachusetts,2044,ACCII,148952,753.752,MA
Massachusetts,2045,ACCII,170418,924.17,MA
Massachusetts,2046,ACCII,191444,1115.614,MA
Massachusetts,2047,ACCII,211780,1327.394,MA
Massachusetts,2048,ACCII,231247,1558.641,MA
Massachusetts,2049,ACCII,248656,1807.297,MA
Massachusetts,2050,ACCII,263833,2071.13,MA
Massachusetts,2020,Repeal,43,0.043,MA
Massachusetts,2021,Repeal,69,0.112,MA
Massachusetts,2022,Repeal,86,0.198,MA
Massachusetts,2023,Repeal,132,0.33,MA
Massachusetts,2024,Repeal,197,0.527,MA
Massachusetts,2025,Repeal,311,0.838,MA
Massachusetts,2026,Repeal,493,1.331,MA
Massachusetts,2027,Repeal,907,2.238,MA
Massachusetts,2028,Repeal,1454,3.692,MA
Massachusetts,2029,Repeal,2221,5.913,MA
Massachusetts,2030,Repeal,3250,9.163,MA
Massachusetts,2031,Repeal,4734,13.897,MA
Massachusetts,2032,Repeal,6407,20.304,MA
Massachusetts,2033,Repeal,8469,28.773,MA
Massachusetts,2034,Repeal,11355,40.128,MA
Massachusetts,2035,Repeal,15088,55.216,MA
Massachusetts,2036,Repeal,19924,75.14,MA
Massachusetts,2037,Repeal,25407,100.547,MA
Massachusetts,2038,Repeal,30644,131.191,MA
Massachusetts,2039,Repeal,36468,167.659,MA
Massachusetts,2040,Repeal,42510,210.169,MA
Massachusetts,2041,Repeal,49421,259.59,MA
Massachusetts,2042,Repeal,57562,317.152,MA
Massachusetts,2043,Repeal,67011,384.163,MA
Massachusetts,2044,Repeal,77661,461.824,MA
Massachusetts,2045,Repeal,89464,551.288,MA
Massachusetts,2046,Repeal,102527,653.815,MA
Massachusetts,2047,Repeal,116029,769.844,MA
Massachusetts,2048,Repeal,129476,899.32,MA
Massachusetts,2049,Repeal,142363,1041.683,MA
Massachusetts,2050,Repeal,154272,1195.955,MA
Mexico,2022,ACCII,0,0,MX
Mexico,2023,ACCII,1,0.001,MX
Mexico,2024,ACCII,13,0.014,MX
Mexico,2025,ACCII,34,0.048,MX
Mexico,2026,ACCII,82,0.13,MX
Mexico,2027,ACCII,1114,1.244,MX
Mexico,2028,ACCII,1954,3.198,MX
Mexico,2029,ACCII,3332,6.53,MX
Mexico,2030,ACCII,5511,12.041,MX
Mexico,2031,ACCII,8933,20.974,MX
Mexico,2032,ACCII,14208,35.182,MX
Mexico,2033,ACCII,22343,57.525,MX
Mexico,2034,ACCII,34541,92.066,MX
Mexico,2035,ACCII,52367,144.433,MX
Mexico,2036,ACCII,77427,221.86,MX
Mexico,2037,ACCII,110866,332.726,MX
Mexico,2038,ACCII,152547,485.273,MX
Mexico,2039,ACCII,200467,685.74,MX
Mexico,2040,ACCII,251388,937.128,MX
Mexico,2041,ACCII,303448,1240.576,MX
Mexico,2042,ACCII,358694,1599.27,MX
Mexico,2043,ACCII,422615,2021.885,MX
Mexico,2044,ACCII,501018,2522.903,MX
Mexico,2045,ACCII,596287,3119.19,MX
Mexico,2046,ACCII,707032,3826.222,MX
Mexico,2047,ACCII,830475,4656.697,MX
Mexico,2048,ACCII,965045,5621.742,MX
Mexico,2049,ACCII,1111160,6732.902,MX
Mexico,2050,ACCII,1270227,8003.129,MX
Mexico,2022,Repeal,0,0,MX
Mexico,2023,Repeal,1,0.001,MX
Mexico,2024,Repeal,13,0.014,MX
Mexico,2025,Repeal,34,0.048,MX
Mexico,2026,Repeal,82,0.13,MX
Mexico,2027,Repeal,1209,1.339,MX
Mexico,2028,Repeal,2110,3.449,MX
Mexico,2029,Repeal,3592,7.041,MX
Mexico,2030,Repeal,5940,12.981,MX
Mexico,2031,Repeal,9638,22.619,MX
Mexico,2032,Repeal,15353,37.972,MX
Mexico,2033,Repeal,24118,62.09,MX
Mexico,2034,Repeal,37208,99.298,MX
Mexico,2035,Repeal,56310,155.608,MX
Mexico,2036,Repeal,83095,238.703,MX
Mexico,2037,Repeal,118659,357.362,MX
Mexico,2038,Repeal,162671,520.033,MX
Mexico,2039,Repeal,212696,732.729,MX
Mexico,2040,Repeal,264818,997.547,MX
Mexico,2041,Repeal,316498,1314.045,MX
Mexico,2042,Repeal,369242,1683.287,MX
Mexico,2043,Repeal,428263,2111.55,MX
Mexico,2044,Repeal,498608,2610.158,MX
Mexico,2045,Repeal,581416,3191.574,MX
Mexico,2046,Repeal,673659,3865.233,MX
Mexico,2047,Repeal,770905,4636.138,MX
Mexico,2048,Repeal,870313,5506.451,MX
Mexico,2049,Repeal,971609,6478.06,MX
Mexico,2050,Repeal,1076012,7554.072,MX
Michigan,2020,ACCII,45,0.045,MI
Michigan,2021,ACCII,67,0.112,MI
Michigan,2022,ACCII,91,0.203,MI
Michigan,2023,ACCII,135,0.338,MI
Michigan,2024,ACCII,204,0.542,MI
Michigan,2025,ACCII,304,0.846,MI
Michigan,2026,ACCII,493,1.339,MI
Michigan,2027,ACCII,939,2.278,MI
Michigan,2028,ACCII,1517,3.795,MI
Michigan,2029,ACCII,2330,6.125,MI
Michigan,2030,ACCII,3346,9.471,MI
Michigan,2031,ACCII,4601,14.072,MI
Michigan,2032,ACCII,5969,20.041,MI
Michigan,2033,ACCII,7649,27.69,MI
Michigan,2034,ACCII,10052,37.742,MI
Michigan,2035,ACCII,13294,51.036,MI
Michigan,2036,ACCII,17608,68.644,MI
Michigan,2037,ACCII,22762,91.406,MI
Michigan,2038,ACCII,28922,120.328,MI
Michigan,2039,ACCII,36327,156.655,MI
Michigan,2040,ACCII,45294,201.949,MI
Michigan,2041,ACCII,55726,257.675,MI
Michigan,2042,ACCII,67639,325.314,MI
Michigan,2043,ACCII,80690,406.004,MI
Michigan,2044,ACCII,94426,500.43,MI
Michigan,2045,ACCII,108907,609.337,MI
Michigan,2046,ACCII,124287,733.624,MI
Michigan,2047,ACCII,139682,873.306,MI
Michigan,2048,ACCII,154814,1028.12,MI
Michigan,2049,ACCII,169266,1197.386,MI
Michigan,2050,ACCII,182757,1380.143,MI
Michigan,2020,Repeal,45,0.045,MI
Michigan,2021,Repeal,67,0.112,MI
Michigan,2022,Repeal,91,0.203,MI
Michigan,2023,Repeal,135,0.338,MI
Michigan,2024,Repeal,204,0.542,MI
Michigan,2025,Repeal,304,0.846,MI
Michigan,2026,Repeal,492,1.338,MI
Michigan,2027,Repeal,932,2.27,MI
Michigan,2028,Repeal,1501,3.771,MI
Michigan,2029,Repeal,2297,6.068,MI
Michigan,2030,Repeal,3287,9.355,MI
Michigan,2031,Repeal,4508,13.863,MI
Michigan,2032,Repeal,5834,19.697,MI
Michigan,2033,Repeal,7458,27.155,MI
Michigan,2034,Repeal,9811,36.966,MI
Michigan,2035,Repeal,12982,49.948,MI
Michigan,2036,Repeal,17196,67.144,MI
Michigan,2037,Repeal,22224,89.368,MI
Michigan,2038,Repeal,28226,117.594,MI
Michigan,2039,Repeal,35413,153.007,MI
Michigan,2040,Repeal,44104,197.111,MI
Michigan,2041,Repeal,54176,251.287,MI
Michigan,2042,Repeal,65653,316.94,MI
Michigan,2043,Repeal,78211,395.151,MI
Michigan,2044,Repeal,91419,486.57,MI
Michigan,2045,Repeal,105362,591.932,MI
Michigan,2046,Repeal,120200,712.132,MI
Michigan,2047,Repeal,135080,847.212,MI
Michigan,2048,Repeal,149736,996.948,MI
Michigan,2049,Repeal,163784,1160.732,MI
Michigan,2050,Repeal,176893,1337.625,MI
Minnesota,2020,ACCII,19,0.019,MN
Minnesota,2021,ACCII,36,0.055,MN
Minnesota,2022,ACCII,51,0.106,MN
Minnesota,2023,ACCII,80,0.186,MN
Minnesota,2024,ACCII,106,0.292,MN
Minnesota,2025,ACCII,159,0.451,MN
Minnesota,2026,ACCII,248,0.699,MN
Minnesota,2027,ACCII,459,1.158,MN
Minnesota,2028,ACCII,742,1.9,MN
Minnesota,2029,ACCII,1165,3.065,MN
Minnesota,2030,ACCII,1712,4.777,MN
Minnesota,2031,ACCII,2555,7.332,MN
Minnesota,2032,ACCII,3556,10.888,MN
Minnesota,2033,ACCII,4805,15.693,MN
Minnesota,2034,ACCII,6514,22.207,MN
Minnesota,2035,ACCII,8754,30.961,MN
Minnesota,2036,ACCII,11695,42.656,MN
Minnesota,2037,ACCII,15185,57.841,MN
Minnesota,2038,ACCII,19382,77.223,MN
Minnesota,2039,ACCII,24451,101.674,MN
Minnesota,2040,ACCII,30610,132.284,MN
Minnesota,2041,ACCII,37729,170.013,MN
Minnesota,2042,ACCII,45905,215.918,MN
Minnesota,2043,ACCII,54877,270.795,MN
Minnesota,2044,ACCII,64497,335.292,MN
Minnesota,2045,ACCII,74569,409.861,MN
Minnesota,2046,ACCII,85231,495.092,MN
Minnesota,2047,ACCII,95848,590.94,MN
Minnesota,2048,ACCII,106182,697.122,MN
Minnesota,2049,ACCII,115895,813.017,MN
Minnesota,2050,ACCII,124932,937.949,MN
Minnesota,2020,Repeal,19,0.019,MN
Minnesota,2021,Repeal,36,0.055,MN
Minnesota,2022,Repeal,51,0.106,MN
Minnesota,2023,Repeal,80,0.186,MN
Minnesota,2024,Repeal,106,0.292,MN
Minnesota,2025,Repeal,159,0.451,MN
Minnesota,2026,Repeal,247,0.698,MN
Minnesota,2027,Repeal,456,1.154,MN
Minnesota,2028,Repeal,732,1.886,MN
Minnesota,2029,Repeal,1145,3.031,MN
Minnesota,2030,Repeal,1678,4.709,MN
Minnesota,2031,Repeal,2501,7.21,MN
Minnesota,2032,Repeal,3477,10.687,MN
Minnesota,2033,Repeal,4698,15.385,MN
Minnesota,2034,Repeal,6377,21.762,MN
Minnesota,2035,Repeal,8569,30.331,MN
Minnesota,2036,Repeal,11455,41.786,MN
Minnesota,2037,Repeal,14865,56.651,MN
Minnesota,2038,Repeal,18971,75.622,MN
Minnesota,2039,Repeal,23907,99.529,MN
Minnesota,2040,Repeal,29893,129.422,MN
Minnesota,2041,Repeal,36793,166.215,MN
Minnesota,2042,Repeal,44704,210.919,MN
Minnesota,2043,Repeal,53374,264.293,MN
Minnesota,2044,Repeal,62658,326.951,MN
Minnesota,2045,Repeal,72386,399.337,MN
Minnesota,2046,Repeal,82711,482.048,MN
Minnesota,2047,Repeal,93000,575.048,MN
Minnesota,2048,Repeal,103037,678.085,MN
Minnesota,2049,Repeal,112485,790.57,MN
Minnesota,2050,Repeal,121266,911.836,MN
Mississippi,2020,ACCII,0,0,MS
Mississippi,2021,ACCII,0,0,MS
Mississippi,2022,ACCII,0,0,MS
Mississippi,2023,ACCII,1,0.001,MS
Mississippi,2024,ACCII,8,0.009,MS
Mississippi,2025,ACCII,15,0.024,MS
Mississippi,2026,ACCII,50,0.074,MS
Mississippi,2027,ACCII,100,0.174,MS
Mississippi,2028,ACCII,166,0.34,MS
Mississippi,2029,ACCII,261,0.601,MS
Mississippi,2030,ACCII,394,0.995,MS
Mississippi,2031,ACCII,593,1.588,MS
Mississippi,2032,ACCII,873,2.461,MS
Mississippi,2033,ACCII,1201,3.662,MS
Mississippi,2034,ACCII,1706,5.368,MS
Mississippi,2035,ACCII,2394,7.762,MS
Mississippi,2036,ACCII,3323,11.085,MS
Mississippi,2037,ACCII,4517,15.602,MS
Mississippi,2038,ACCII,6656,22.258,MS
Mississippi,2039,ACCII,9451,31.709,MS
Mississippi,2040,ACCII,12903,44.612,MS
Mississippi,2041,ACCII,16864,61.476,MS
Mississippi,2042,ACCII,21143,82.619,MS
Mississippi,2043,ACCII,25593,108.212,MS
Mississippi,2044,ACCII,29964,138.176,MS
Mississippi,2045,ACCII,34345,172.521,MS
Mississippi,2046,ACCII,38760,211.281,MS
Mississippi,2047,ACCII,43046,254.327,MS
Mississippi,2048,ACCII,47073,301.4,MS
Mississippi,2049,ACCII,50817,352.217,MS
Mississippi,2050,ACCII,54187,406.404,MS
Mississippi,2020,Repeal,0,0,MS
Mississippi,2021,Repeal,0,0,MS
Mississippi,2022,Repeal,0,0,MS
Mississippi,2023,Repeal,1,0.001,MS
Mississippi,2024,Repeal,8,0.009,MS
Mississippi,2025,Repeal,15,0.024,MS
Mississippi,2026,Repeal,49,0.073,MS
Mississippi,2027,Repeal,97,0.17,MS
Mississippi,2028,Repeal,161,0.331,MS
Mississippi,2029,Repeal,252,0.583,MS
Mississippi,2030,Repeal,378,0.961,MS
Mississippi,2031,Repeal,566,1.527,MS
Mississippi,2032,Repeal,833,2.36,MS
Mississippi,2033,Repeal,1149,3.509,MS
Mississippi,2034,Repeal,1638,5.147,MS
Mississippi,2035,Repeal,2308,7.455,MS
Mississippi,2036,Repeal,3206,10.661,MS
Mississippi,2037,Repeal,4363,15.024,MS
Mississippi,2038,Repeal,6454,21.478,MS
Mississippi,2039,Repeal,9184,30.662,MS
Mississippi,2040,Repeal,12557,43.219,MS
Mississippi,2041,Repeal,16416,59.635,MS
Mississippi,2042,Repeal,20575,80.21,MS
Mississippi,2043,Repeal,24886,105.096,MS
Mississippi,2044,Repeal,29102,134.198,MS
Mississippi,2045,Repeal,33333,167.531,MS
Mississippi,2046,Repeal,37601,205.132,MS
Mississippi,2047,Repeal,41742,246.874,MS
Mississippi,2048,Repeal,45638,292.512,MS
Mississippi,2049,Repeal,49264,341.776,MS
Mississippi,2050,Repeal,52537,394.313,MS
Missouri,2020,ACCII,16,0.016,MO
Missouri,2021,ACCII,29,0.045,MO
Missouri,2022,ACCII,44,0.089,MO
Missouri,2023,ACCII,67,0.156,MO
Missouri,2024,ACCII,94,0.25,MO
Missouri,2025,ACCII,132,0.382,MO
Missouri,2026,ACCII,217,0.599,MO
Missouri,2027,ACCII,395,0.994,MO
Missouri,2028,ACCII,641,1.635,MO
Missouri,2029,ACCII,1023,2.658,MO
Missouri,2030,ACCII,1538,4.196,MO
Missouri,2031,ACCII,2251,6.447,MO
Missouri,2032,ACCII,3120,9.567,MO
Missouri,2033,ACCII,4180,13.747,MO
Missouri,2034,ACCII,5657,19.404,MO
Missouri,2035,ACCII,7635,27.039,MO
Missouri,2036,ACCII,10252,37.291,MO
Missouri,2037,ACCII,13455,50.746,MO
Missouri,2038,ACCII,17734,68.48,MO
Missouri,2039,ACCII,23040,91.52,MO
Missouri,2040,ACCII,29517,121.037,MO
Missouri,2041,ACCII,36971,158.008,MO
Missouri,2042,ACCII,45281,203.289,MO
Missouri,2043,ACCII,54180,257.469,MO
Missouri,2044,ACCII,63374,320.843,MO
