"Year","State_Province","Batt_Mass_MT","Scenario"
2029,"CA",12427.7186005403,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"CO",1045.77824001011,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"CT",492.760084768867,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"DC",110.387186044391,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"DE",122.686313176373,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"FL",3059.84539141139,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"GA",1834.22001783845,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"HI",395.757090355593,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"IA",306.792643002662,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"ID",202.119201199506,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"IL",1570.11689976372,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"IN",687.943406771409,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"KS",295.798369558173,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"KY",412.391725803451,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"LA",396.768383390364,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"MA",1006.30782887622,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"MB",58.4563607120336,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"MD",885.16419717611,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"ME",151.460850355507,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"MI",1056.8422583614,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"MN",663.694172975011,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"MO",639.661592632307,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"MS",248.818814099581,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"MT",111.201896767883,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"MX",605.785225889592,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"NB",37.5744252246441,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"NC",1196.04786736887,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"ND",72.6326162898871,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"NE",196.070394668224,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"NH",162.428340274515,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"NJ",1351.83270438614,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"NL",19.3427068870247,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"NM",220.478813421035,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"NS",41.9632850189523,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"NT",0,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"NU",0,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"NV",486.1662292437,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"NY",2291.31589537125,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"OH",1225.76865132855,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"OK",412.971223311942,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"ON",1073.66235284788,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"OR",945.558731699125,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"PA",1424.50222406722,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"PE",7.5944918420972,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"QC",1206.94812808727,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"RI",122.166431980165,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"SC",516.477018616663,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"SD",88.1570483722322,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"SK",47.046010987994,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"TN",766.97115094215,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"TX",3625.19668865255,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"UT",516.451930108143,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"VA",1142.15608666649,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"VT",101.19781817735,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"WA",1873.81361973479,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"WI",652.122252246746,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"WV",147.625487689197,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"WY",59.8183057267496,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"YT",0,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"AB",308.968134934796,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"AK",125.293337387884,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"AL",764.238062984293,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"AR",437.846135853879,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"AZ",1811.47917215121,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"BC",1239.48144251637,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"CA",18714.1479277949,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"CO",1649.94195661693,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"CT",785.659642248761,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"DC",171.79214590832,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"DE",195.423543345485,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"FL",4911.6244311312,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"GA",2785.12341224499,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"HI",602.522174575755,"Decreasing Batt Cap - Benchmark Chemistry"
